Shipment_ID,Origin_Region,Carrier_Name,Cargo_Type,Planned_ETA,Actual_Arrival,Weather_Index,Port_Congestion_Level,Distance_KM
SHP3498,IN,AirFreight_Inc,Standard,25-08-2025,26-08-2025,3,0.33,1080
SHP3499,China,OceanWave,Perishable,15-06-2025,14-06-2025,6,0.44,638
SHP3500,USA,GlobalShip,Hazardous,08-04-2025,07-04-2025,3,0.48,1686
SHP3501,India,OceanWave,Standard,27-06-2025,06-07-2025,7,0.94,10712
SHP3502,U.S.,AirFreight_Inc,Perishable,29-04-2025,02-05-2025,5,0.55,3816
SHP3503,DE,OceanWave,Hazardous,21-10-2025,19-10-2025,99,0.76,9090
SHP3504,United States,,Fragile,04-03-2025,13-03-2025,1,0.87,7035
SHP3505,USA,FastLogistics,Perishable,21-05-2025,31-05-2025,8,0.34,10786
SHP3506,CN,FastLogistics,Standard,20-07-2025,20-07-2025,6,0.52,4867
SHP3507,DE,OceanWave,Perishable,25-04-2025,27-04-2025,5,0.65,8814
SHP3508,Germany,FastLogistics,Standard,26-02-2025,06-03-2025,10,0.99,7365
SHP3509,DE,,Perishable,16-06-2025,21-06-2025,5,0.55,698
SHP3510,China,GlobalShip,Standard,14-03-2025,23-03-2025,7,0.32,988
SHP3511,CN,OceanWave,Standard,13-05-2025,12-05-2025,2,0.52,1452
SHP3512,India,,Perishable,05-05-2025,15-05-2025,5,0.1,9668
SHP3513,Brazil,FastLogistics,Standard,22-03-2025,23-03-2025,8,0.29,2950
SHP3514,USA,OceanWave,Perishable,01-08-2025,06-08-2025,10,0.56,2860
SHP3515,U.S.,GlobalShip,Hazardous,19-10-2025,23-10-2025,10,,3214
SHP3516,India,,Fragile,08-07-2025,17-07-2025,3,0.07,7190
SHP3517,Brazil,FastLogistics,Standard,06-06-2025,05-06-2025,1,0.58,9445
SHP3518,United States,,Hazardous,26-04-2025,01-05-2025,2,0.84,1838
SHP3519,India,OceanWave,Fragile,26-02-2025,01-03-2025,7,0.95,6800
SHP3520,CN,OceanWave,Fragile,28-06-2025,03-07-2025,3,0.96,1383
SHP3521,USA,,Hazardous,13-05-2025,22-05-2025,9,0.89,13114
SHP3522,DE,OceanWave,Fragile,14-01-2025,13-01-2025,3,0.02,11708
SHP3523,Brazil,OceanWave,Perishable,04-09-2025,10-09-2025,1,0.76,6011
SHP3524,IN,GlobalShip,Perishable,22-02-2025,04-03-2025,5,0.76,5490
SHP3525,China,FastLogistics,Hazardous,23-10-2025,02-11-2025,5,0.01,10452
SHP3526,China,FastLogistics,Fragile,24-01-2025,24-01-2025,9,0.56,5586
SHP3527,USA,OceanWave,Hazardous,09-06-2025,09-06-2025,2,,10521
SHP3528,China,OceanWave,Standard,01-08-2025,10-08-2025,8,0.31,11909
SHP3529,CN,OceanWave,Perishable,26-09-2025,06-10-2025,1,0.27,634
SHP3530,United States,,Perishable,29-09-2025,04-10-2025,9,0.49,12178
SHP3531,USA,OceanWave,Standard,14-04-2025,12-04-2025,4,0.57,5324
SHP3532,Brazil,GlobalShip,Fragile,24-06-2025,24-06-2025,4,0.62,7319
SHP3533,Brazil,OceanWave,Standard,05-04-2025,11-04-2025,7,0.14,889
SHP3534,U.S.,OceanWave,Hazardous,01-10-2025,06-10-2025,7,0.63,6819
SHP3535,Germany,AirFreight_Inc,Fragile,16-07-2025,15-07-2025,3,0.22,14361
SHP3536,Germany,FastLogistics,Standard,19-09-2025,26-09-2025,2,0.14,7707
SHP3537,China,,Fragile,21-01-2025,30-01-2025,4,0.34,5512
SHP3538,USA,AirFreight_Inc,Standard,04-03-2025,14-03-2025,6,0.38,10926
SHP3539,DE,OceanWave,Hazardous,10-03-2025,10-03-2025,4,0.77,7822
SHP3540,China,,Perishable,18-05-2025,16-05-2025,10,0.78,7923
SHP3541,IN,AirFreight_Inc,Fragile,16-05-2025,19-05-2025,4,0.85,5547
SHP3542,United States,,Fragile,25-09-2025,03-10-2025,1,0.35,10379
SHP3543,Brazil,FastLogistics,Standard,25-10-2025,29-10-2025,7,0.43,12105
SHP3544,CN,OceanWave,Standard,07-05-2025,17-05-2025,8,0.51,12675
SHP3545,Brazil,GlobalShip,Perishable,15-06-2025,21-06-2025,2,0.46,815
SHP3546,India,FastLogistics,Standard,19-05-2025,28-05-2025,10,0.51,9802
SHP3547,USA,,Standard,09-08-2025,13-08-2025,9,0.26,7742
SHP3548,USA,AirFreight_Inc,Perishable,16-05-2025,18-05-2025,1,0.35,3967
SHP3549,DE,AirFreight_Inc,Fragile,18-09-2025,17-09-2025,2,0.08,6345
SHP3550,CN,GlobalShip,Standard,09-01-2025,18-01-2025,3,0.42,1665
SHP3551,USA,OceanWave,Fragile,13-05-2025,19-05-2025,99,0.28,14228
SHP3552,India,,Standard,26-06-2025,04-07-2025,6,0.82,8605
SHP3553,U.S.,FastLogistics,Perishable,21-01-2025,21-01-2025,1,0.99,14545
SHP3554,Germany,GlobalShip,Standard,28-01-2025,31-01-2025,99,0.66,8651
SHP3555,Germany,OceanWave,Standard,03-04-2025,01-04-2025,7,0.55,2900
SHP3556,United States,GlobalShip,Fragile,06-05-2025,12-05-2025,6,0.65,3731
SHP3557,Brazil,AirFreight_Inc,Fragile,09-10-2025,13-10-2025,7,0.41,12560
SHP3558,Germany,FastLogistics,Fragile,11-10-2025,11-10-2025,99,0.14,6933
SHP3559,USA,,Perishable,05-02-2025,15-02-2025,8,0.82,11990
SHP3560,CN,AirFreight_Inc,Hazardous,16-05-2025,16-05-2025,8,0.04,2602
SHP3561,Brazil,GlobalShip,Hazardous,26-06-2025,06-07-2025,4,0.06,6194
SHP3562,India,FastLogistics,Perishable,20-08-2025,25-08-2025,9,0.3,9982
SHP3563,Brazil,GlobalShip,Standard,22-05-2025,21-05-2025,99,0.84,14876
SHP3564,CN,,Standard,04-06-2025,13-06-2025,4,0.95,6208
SHP3565,CN,,Fragile,20-10-2025,18-10-2025,1,0.33,8757
SHP3566,India,FastLogistics,Fragile,21-10-2025,30-10-2025,1,0.45,2033
SHP3567,United States,AirFreight_Inc,Standard,02-06-2025,05-06-2025,8,0.19,10811
SHP3568,United States,FastLogistics,Hazardous,17-04-2025,22-04-2025,8,0.76,3428
SHP3569,United States,FastLogistics,Fragile,16-03-2025,26-03-2025,10,0.2,9437
SHP3570,CN,FastLogistics,Standard,16-03-2025,20-03-2025,6,,9910
SHP3571,IN,,Standard,05-01-2025,14-01-2025,3,0.65,9593
SHP3572,United States,,Fragile,21-01-2025,21-01-2025,2,0.1,11008
SHP3573,U.S.,,Fragile,04-09-2025,13-09-2025,1,0.43,13918
SHP3574,United States,FastLogistics,Standard,24-09-2025,27-09-2025,10,0.96,2243
SHP3575,U.S.,GlobalShip,Standard,07-07-2025,09-07-2025,5,,11963
SHP3576,Brazil,OceanWave,Perishable,12-06-2025,14-06-2025,6,0.29,7048
SHP3577,India,,Perishable,06-06-2025,14-06-2025,2,0.26,723
SHP3578,U.S.,AirFreight_Inc,Standard,08-03-2025,06-03-2025,10,0.05,11231
SHP3579,Brazil,OceanWave,Perishable,31-03-2025,05-04-2025,10,0.64,1728
SHP3580,Brazil,GlobalShip,Fragile,28-05-2025,02-06-2025,1,0.75,3982
SHP3581,U.S.,,Hazardous,10-04-2025,12-04-2025,99,0.95,13087
SHP3582,Germany,FastLogistics,Hazardous,10-03-2025,12-03-2025,4,0.25,4576
SHP3583,DE,AirFreight_Inc,Fragile,08-07-2025,08-07-2025,8,0.89,13295
SHP3584,U.S.,AirFreight_Inc,Fragile,17-08-2025,19-08-2025,2,0.39,14820
SHP3585,U.S.,AirFreight_Inc,Perishable,12-10-2025,20-10-2025,3,0.65,11457
SHP3586,U.S.,OceanWave,Fragile,16-01-2025,18-01-2025,5,,3426
SHP3587,China,AirFreight_Inc,Hazardous,20-10-2025,28-10-2025,1,0.78,9695
SHP3588,CN,AirFreight_Inc,Standard,13-05-2025,19-05-2025,9,0.13,3093
SHP3589,India,AirFreight_Inc,Fragile,03-02-2025,05-02-2025,10,0.6,8588
SHP3590,DE,OceanWave,Standard,10-01-2025,08-01-2025,6,0.89,8741
SHP3591,U.S.,AirFreight_Inc,Hazardous,13-09-2025,17-09-2025,2,0.31,14922
SHP3592,IN,FastLogistics,Standard,25-07-2025,02-08-2025,4,0.2,4195
SHP3593,IN,,Fragile,14-02-2025,24-02-2025,10,0.65,1850
SHP3594,Germany,FastLogistics,Standard,09-10-2025,07-10-2025,2,0.67,11401
SHP3595,USA,GlobalShip,Hazardous,14-04-2025,18-04-2025,6,0.78,12841
SHP3596,IN,OceanWave,Standard,24-02-2025,05-03-2025,5,0.88,2273
SHP3597,USA,,Hazardous,02-09-2025,08-09-2025,5,0.44,12918
SHP3598,India,AirFreight_Inc,Fragile,04-01-2025,13-01-2025,8,0.85,13740
SHP3599,IN,GlobalShip,Fragile,24-06-2025,27-06-2025,7,0.19,672
SHP3600,United States,AirFreight_Inc,Perishable,01-06-2025,30-05-2025,99,0.34,2708
SHP3601,CN,OceanWave,Perishable,30-04-2025,09-05-2025,6,0.37,1129
SHP3602,Germany,,Fragile,23-07-2025,23-07-2025,10,0.56,9516
SHP3603,United States,,Hazardous,08-03-2025,16-03-2025,9,0.35,14987
SHP3604,U.S.,FastLogistics,Fragile,05-05-2025,03-05-2025,10,0.57,14662
SHP3605,China,OceanWave,Fragile,23-09-2025,22-09-2025,6,0.2,1783
SHP3606,United States,GlobalShip,Hazardous,27-04-2025,07-05-2025,10,0.98,11099
SHP3607,Brazil,,Standard,13-03-2025,12-03-2025,6,0.53,11574
SHP3608,U.S.,,Standard,15-04-2025,23-04-2025,2,0.51,6109
SHP3609,IN,AirFreight_Inc,Hazardous,15-09-2025,18-09-2025,7,0.81,6104
SHP3610,USA,,Fragile,17-03-2025,25-03-2025,7,0.36,10605
SHP3611,CN,,Fragile,23-03-2025,28-03-2025,9,0.71,12981
SHP3612,CN,AirFreight_Inc,Fragile,02-01-2025,09-01-2025,1,0.69,9478
SHP3613,IN,GlobalShip,Standard,29-08-2025,08-09-2025,3,0.48,12889
SHP3614,U.S.,GlobalShip,Fragile,04-04-2025,05-04-2025,8,0.67,2048
SHP3615,CN,AirFreight_Inc,Perishable,05-02-2025,10-02-2025,5,0.09,12323
SHP3616,Germany,AirFreight_Inc,Fragile,19-08-2025,21-08-2025,6,0.51,14545
SHP3617,IN,OceanWave,Perishable,25-06-2025,27-06-2025,3,0.33,6509
SHP3618,China,AirFreight_Inc,Standard,02-01-2025,04-01-2025,7,0.28,14028
SHP3619,Germany,OceanWave,Hazardous,26-09-2025,06-10-2025,2,0.02,11843
SHP3620,U.S.,GlobalShip,Standard,20-04-2025,20-04-2025,3,0.61,2417
SHP3621,U.S.,GlobalShip,Fragile,25-03-2025,01-04-2025,6,0.04,7966
SHP3622,DE,AirFreight_Inc,Perishable,08-02-2025,15-02-2025,3,0.9,14439
SHP3623,Brazil,OceanWave,Fragile,28-02-2025,08-03-2025,1,0.67,7961
SHP3624,Germany,OceanWave,Perishable,06-07-2025,05-07-2025,6,0.94,8064
SHP3625,India,,Perishable,27-03-2025,26-03-2025,8,0.19,8430
SHP3626,China,OceanWave,Perishable,10-10-2025,18-10-2025,4,0.03,13600
SHP3627,DE,FastLogistics,Fragile,22-10-2025,30-10-2025,3,0.29,8527
SHP3628,China,GlobalShip,Hazardous,17-10-2025,19-10-2025,7,0.15,11517
SHP3629,China,OceanWave,Fragile,25-06-2025,02-07-2025,99,1,7363
SHP3630,United States,OceanWave,Fragile,25-01-2025,28-01-2025,7,0.78,2971
SHP3631,Germany,,Standard,20-06-2025,18-06-2025,10,0.86,7187
SHP3632,Germany,OceanWave,Hazardous,13-04-2025,19-04-2025,9,0.68,6463
SHP3633,CN,FastLogistics,Hazardous,07-10-2025,14-10-2025,9,,11953
SHP3634,China,FastLogistics,Fragile,03-01-2025,05-01-2025,4,0.58,13109
SHP3635,United States,,Standard,02-01-2025,10-01-2025,7,0.04,8477
SHP3636,CN,OceanWave,Hazardous,01-02-2025,06-02-2025,1,0.73,11776
SHP3637,Brazil,OceanWave,Perishable,29-07-2025,28-07-2025,1,0.53,3389
SHP3638,Brazil,AirFreight_Inc,Fragile,23-10-2025,30-10-2025,4,0.33,771
SHP3639,USA,GlobalShip,Standard,09-08-2025,09-08-2025,6,0.24,13188
SHP3640,CN,FastLogistics,Fragile,17-08-2025,27-08-2025,3,0.39,14883
SHP3641,Brazil,OceanWave,Standard,04-09-2025,05-09-2025,4,0.99,14921
SHP3642,DE,FastLogistics,Perishable,10-07-2025,20-07-2025,5,0.84,10790
SHP3643,United States,OceanWave,Hazardous,19-04-2025,21-04-2025,4,0.22,10727
SHP3644,Brazil,AirFreight_Inc,Perishable,04-10-2025,04-10-2025,9,0.26,6902
SHP3645,China,,Fragile,25-01-2025,25-01-2025,7,0.25,1722
SHP3646,U.S.,FastLogistics,Hazardous,30-01-2025,05-02-2025,9,0.56,7737
SHP3647,Germany,OceanWave,Standard,04-10-2025,09-10-2025,4,0.5,7385
SHP3648,U.S.,OceanWave,Fragile,08-01-2025,06-01-2025,10,0.89,9625
SHP3649,United States,FastLogistics,Fragile,20-06-2025,18-06-2025,2,0.35,8820
SHP3650,U.S.,AirFreight_Inc,Hazardous,22-09-2025,23-09-2025,10,0.89,13817
SHP3651,USA,GlobalShip,Standard,06-05-2025,12-05-2025,6,0.65,6333
SHP3652,CN,AirFreight_Inc,Hazardous,17-03-2025,15-03-2025,8,0.37,9033
SHP3653,DE,GlobalShip,Standard,03-04-2025,06-04-2025,9,,9415
SHP3654,China,OceanWave,Hazardous,28-07-2025,28-07-2025,8,0.27,3810
SHP3655,U.S.,GlobalShip,Fragile,21-03-2025,21-03-2025,9,0.6,2504
SHP3656,CN,OceanWave,Fragile,04-07-2025,09-07-2025,4,0.94,7746
SHP3657,U.S.,AirFreight_Inc,Perishable,11-06-2025,10-06-2025,8,0.2,7575
SHP3658,DE,,Fragile,19-04-2025,25-04-2025,6,0.28,12396
SHP3659,DE,AirFreight_Inc,Fragile,03-01-2025,09-01-2025,3,,13401
SHP3660,U.S.,GlobalShip,Hazardous,23-03-2025,01-04-2025,5,0.43,8800
SHP3661,CN,AirFreight_Inc,Perishable,07-05-2025,17-05-2025,10,0.12,2621
SHP3662,Germany,GlobalShip,Perishable,14-01-2025,12-01-2025,3,0.55,6915
SHP3663,Germany,OceanWave,Fragile,14-02-2025,21-02-2025,3,0.9,13880
SHP3664,U.S.,GlobalShip,Fragile,06-07-2025,04-07-2025,99,0.92,11401
SHP3665,IN,,Fragile,10-02-2025,16-02-2025,2,0.96,4170
SHP3666,CN,FastLogistics,Perishable,30-03-2025,30-03-2025,9,0.8,2380
SHP3667,DE,,Fragile,27-06-2025,26-06-2025,3,0.33,4079
SHP3668,IN,,Perishable,13-05-2025,22-05-2025,3,0.2,12962
SHP3669,Brazil,AirFreight_Inc,Standard,18-10-2025,26-10-2025,7,0.52,3575
SHP3670,India,OceanWave,Hazardous,05-08-2025,07-08-2025,3,0.62,3404
SHP3671,Brazil,AirFreight_Inc,Fragile,22-10-2025,20-10-2025,7,0.98,8297
SHP3672,U.S.,GlobalShip,Fragile,13-01-2025,22-01-2025,7,0.02,12757
SHP3673,United States,AirFreight_Inc,Hazardous,12-07-2025,13-07-2025,8,0.06,7087
SHP3674,Brazil,,Hazardous,23-10-2025,28-10-2025,5,0.56,4124
SHP3675,Brazil,,Hazardous,20-09-2025,29-09-2025,8,0.54,4167
SHP3676,United States,OceanWave,Perishable,27-09-2025,27-09-2025,6,0.41,12600
SHP3677,U.S.,,Hazardous,18-02-2025,21-02-2025,4,0.64,6132
SHP3678,U.S.,FastLogistics,Fragile,20-09-2025,22-09-2025,5,0.33,1880
SHP3679,Germany,AirFreight_Inc,Hazardous,25-09-2025,28-09-2025,2,0.25,5328
SHP3680,Brazil,,Standard,18-03-2025,18-03-2025,9,0.9,12384
SHP3681,Brazil,FastLogistics,Standard,05-09-2025,05-09-2025,8,0.12,14813
SHP3682,IN,FastLogistics,Fragile,16-02-2025,25-02-2025,1,0.28,5245
SHP3683,India,FastLogistics,Standard,29-08-2025,31-08-2025,9,0.49,12818
SHP3684,Germany,GlobalShip,Standard,04-06-2025,06-06-2025,2,0.68,13487
SHP3685,IN,FastLogistics,Hazardous,09-10-2025,19-10-2025,8,0.87,6583
SHP3686,Germany,GlobalShip,Standard,13-01-2025,11-01-2025,8,0.03,9854
SHP3687,U.S.,,Standard,04-07-2025,11-07-2025,5,0.87,12717
SHP3688,India,OceanWave,Hazardous,03-07-2025,05-07-2025,8,0.66,1804
SHP3689,Brazil,FastLogistics,Fragile,24-04-2025,27-04-2025,5,,9633
SHP3690,China,GlobalShip,Fragile,11-07-2025,21-07-2025,10,0.34,3220
SHP3691,DE,GlobalShip,Standard,28-05-2025,01-06-2025,5,0.77,11891
SHP3692,China,GlobalShip,Fragile,26-02-2025,03-03-2025,5,0.05,6121
SHP3693,DE,FastLogistics,Standard,05-08-2025,10-08-2025,3,0.53,10447
SHP3694,DE,FastLogistics,Hazardous,27-04-2025,25-04-2025,5,0.93,5520
SHP3695,Brazil,GlobalShip,Hazardous,12-04-2025,22-04-2025,6,0.35,5153
SHP3696,CN,FastLogistics,Hazardous,20-04-2025,30-04-2025,7,,9374
SHP3697,India,,Standard,23-09-2025,21-09-2025,4,0.3,11900
SHP3698,DE,OceanWave,Fragile,13-01-2025,16-01-2025,3,0.66,566
SHP3699,China,GlobalShip,Hazardous,13-04-2025,13-04-2025,8,0.99,9251
SHP3700,Brazil,AirFreight_Inc,Perishable,29-04-2025,27-04-2025,3,0.06,7743
SHP3701,CN,FastLogistics,Fragile,03-03-2025,12-03-2025,10,0.38,6819
SHP3702,DE,OceanWave,Fragile,28-06-2025,29-06-2025,8,0.86,8902
SHP3703,CN,AirFreight_Inc,Hazardous,08-07-2025,14-07-2025,1,0.7,14774
SHP3704,United States,GlobalShip,Standard,08-04-2025,18-04-2025,8,0.79,11733
SHP3705,India,OceanWave,Standard,07-04-2025,13-04-2025,1,0.86,14924
SHP3706,Brazil,FastLogistics,Perishable,13-06-2025,20-06-2025,3,0.19,12817
SHP3707,IN,AirFreight_Inc,Hazardous,13-06-2025,12-06-2025,4,,14818
SHP3708,USA,OceanWave,Fragile,03-08-2025,11-08-2025,1,0.46,13353
SHP3709,United States,GlobalShip,Standard,16-07-2025,26-07-2025,1,0.96,5249
SHP3710,DE,FastLogistics,Standard,22-10-2025,29-10-2025,2,0.31,9304
SHP3711,U.S.,FastLogistics,Perishable,19-07-2025,27-07-2025,9,0.57,10551
SHP3712,U.S.,AirFreight_Inc,Perishable,21-10-2025,30-10-2025,4,0.66,6477
SHP3713,CN,OceanWave,Perishable,29-06-2025,28-06-2025,2,0.18,14915
SHP3714,USA,,Hazardous,20-04-2025,24-04-2025,7,0.95,2406
SHP3715,Germany,,Standard,22-10-2025,26-10-2025,2,0.66,11304
SHP3716,United States,FastLogistics,Perishable,23-07-2025,28-07-2025,2,0.35,13487
SHP3717,Germany,GlobalShip,Standard,02-09-2025,09-09-2025,4,0.91,5918
SHP3718,CN,GlobalShip,Hazardous,04-02-2025,08-02-2025,99,0,1994
SHP3719,Brazil,,Standard,14-07-2025,16-07-2025,9,0.93,5679
SHP3720,Germany,OceanWave,Standard,09-10-2025,07-10-2025,7,0.93,12011
SHP3721,U.S.,AirFreight_Inc,Fragile,16-06-2025,19-06-2025,9,0.83,6108
SHP3722,United States,OceanWave,Fragile,22-05-2025,20-05-2025,99,0.54,5145
SHP3723,India,GlobalShip,Hazardous,02-07-2025,06-07-2025,9,0.49,4503
SHP3724,CN,GlobalShip,Standard,15-01-2025,17-01-2025,5,0.66,6392
SHP3725,U.S.,AirFreight_Inc,Fragile,28-01-2025,01-02-2025,2,0.84,14187
SHP3726,U.S.,AirFreight_Inc,Standard,21-08-2025,31-08-2025,8,0.18,4876
SHP3727,U.S.,FastLogistics,Perishable,04-07-2025,10-07-2025,8,0.6,4806
SHP3728,China,FastLogistics,Hazardous,21-03-2025,31-03-2025,8,0.15,12358
SHP3729,India,OceanWave,Fragile,13-08-2025,15-08-2025,2,0.16,8781
SHP3730,China,,Hazardous,24-08-2025,25-08-2025,4,0.37,9812
SHP3731,India,,Standard,05-09-2025,06-09-2025,5,0.78,13139
SHP3732,CN,FastLogistics,Standard,18-02-2025,27-02-2025,9,0.95,6735
SHP3733,China,GlobalShip,Perishable,04-09-2025,04-09-2025,5,0.17,1295
SHP3734,IN,AirFreight_Inc,Perishable,21-03-2025,20-03-2025,9,0.54,1374
SHP3735,CN,GlobalShip,Hazardous,27-06-2025,04-07-2025,5,0.72,8621
SHP3736,Germany,AirFreight_Inc,Hazardous,24-08-2025,24-08-2025,5,0.1,13579
SHP3737,CN,AirFreight_Inc,Hazardous,18-08-2025,28-08-2025,7,0.56,12613
SHP3738,India,,Hazardous,17-01-2025,23-01-2025,6,0.76,12380
SHP3739,CN,OceanWave,Perishable,30-05-2025,03-06-2025,3,0.27,6113
SHP3740,USA,AirFreight_Inc,Hazardous,14-07-2025,12-07-2025,9,0.54,14757
SHP3741,China,,Perishable,17-08-2025,15-08-2025,4,0.78,1515
SHP3742,USA,FastLogistics,Perishable,19-10-2025,24-10-2025,3,0.07,4943
SHP3743,Brazil,AirFreight_Inc,Perishable,01-05-2025,01-05-2025,10,0.97,12538
SHP3744,IN,FastLogistics,Perishable,01-09-2025,02-09-2025,2,0.35,14227
SHP3745,India,GlobalShip,Standard,15-01-2025,14-01-2025,4,0.87,13988
SHP3746,USA,,Standard,09-04-2025,12-04-2025,6,0.93,10014
SHP3747,U.S.,OceanWave,Fragile,21-09-2025,01-10-2025,8,0.19,10815
SHP3748,USA,GlobalShip,Hazardous,21-02-2025,02-03-2025,7,0.31,3242
SHP3749,China,AirFreight_Inc,Standard,10-01-2025,20-01-2025,1,0.36,13125
SHP3750,Germany,FastLogistics,Hazardous,17-01-2025,21-01-2025,10,0.92,9405
SHP3751,USA,FastLogistics,Perishable,19-04-2025,28-04-2025,8,0.27,5649
SHP3752,DE,GlobalShip,Fragile,10-03-2025,09-03-2025,8,0.11,8091
SHP3753,USA,FastLogistics,Fragile,11-01-2025,14-01-2025,6,0.07,11128
SHP3754,Brazil,,Perishable,27-10-2025,02-11-2025,9,,4687
SHP3755,DE,GlobalShip,Hazardous,18-09-2025,25-09-2025,1,0.14,9307
SHP3756,IN,FastLogistics,Fragile,07-10-2025,13-10-2025,3,0.92,6069
SHP3757,CN,FastLogistics,Hazardous,16-09-2025,14-09-2025,6,0.1,5938
SHP3758,India,AirFreight_Inc,Standard,23-04-2025,26-04-2025,1,0.99,7785
SHP3759,China,GlobalShip,Standard,14-04-2025,24-04-2025,2,0.98,2256
SHP3760,U.S.,AirFreight_Inc,Perishable,03-04-2025,02-04-2025,4,0.72,10302
SHP3761,USA,,Hazardous,16-05-2025,25-05-2025,1,0.48,12675
SHP3762,IN,,Fragile,13-04-2025,16-04-2025,4,0.77,13416
SHP3763,DE,OceanWave,Standard,23-05-2025,24-05-2025,10,0.61,5277
SHP3764,China,GlobalShip,Perishable,11-01-2025,10-01-2025,8,0.48,3649
SHP3765,CN,OceanWave,Fragile,04-07-2025,12-07-2025,1,0.55,14130
SHP3766,U.S.,GlobalShip,Fragile,24-01-2025,22-01-2025,10,0.68,10501
SHP3767,CN,FastLogistics,Perishable,15-05-2025,25-05-2025,4,,11194
SHP3768,IN,OceanWave,Standard,22-03-2025,21-03-2025,5,0.57,11675
SHP3769,USA,FastLogistics,Hazardous,27-09-2025,05-10-2025,5,0.14,1477
SHP3770,U.S.,FastLogistics,Fragile,14-10-2025,19-10-2025,2,0.78,13810
SHP3771,USA,FastLogistics,Hazardous,17-02-2025,25-02-2025,99,0.31,6281
SHP3772,USA,GlobalShip,Fragile,15-03-2025,21-03-2025,8,0.72,13002
SHP3773,CN,FastLogistics,Standard,10-08-2025,13-08-2025,8,0.98,12123
SHP3774,DE,OceanWave,Hazardous,06-05-2025,14-05-2025,10,0.46,13683
SHP3775,Brazil,OceanWave,Perishable,14-04-2025,23-04-2025,10,0.53,2432
SHP3776,Germany,OceanWave,Fragile,03-07-2025,07-07-2025,8,0.63,2478
SHP3777,United States,AirFreight_Inc,Fragile,13-05-2025,16-05-2025,7,0.41,6122
SHP3778,USA,FastLogistics,Fragile,06-08-2025,15-08-2025,6,0.02,6966
SHP3779,CN,AirFreight_Inc,Perishable,27-07-2025,03-08-2025,1,0.38,14678
SHP3780,India,AirFreight_Inc,Standard,28-09-2025,30-09-2025,5,0.98,8663
SHP3781,USA,AirFreight_Inc,Standard,20-01-2025,23-01-2025,1,0.37,12849
SHP3782,China,,Fragile,05-04-2025,03-04-2025,3,0.96,1394
SHP3783,DE,OceanWave,Standard,20-08-2025,21-08-2025,9,0.87,4222
SHP3784,India,GlobalShip,Fragile,17-03-2025,22-03-2025,5,0.45,7766
SHP3785,USA,OceanWave,Standard,09-10-2025,17-10-2025,2,0.63,8520
SHP3786,IN,GlobalShip,Standard,04-07-2025,13-07-2025,6,0.91,12939
SHP3787,India,GlobalShip,Perishable,11-06-2025,09-06-2025,10,0.53,954
SHP3788,Germany,OceanWave,Hazardous,09-04-2025,11-04-2025,6,0.93,9499
SHP3789,U.S.,,Standard,26-05-2025,24-05-2025,5,0.62,8162
SHP3790,United States,OceanWave,Standard,03-07-2025,03-07-2025,1,0.64,12286
SHP3791,USA,,Hazardous,08-08-2025,13-08-2025,9,0.31,11601
SHP3792,IN,,Standard,18-02-2025,25-02-2025,9,0.22,2634
SHP3793,United States,OceanWave,Fragile,09-06-2025,13-06-2025,10,0.3,10328
SHP3794,U.S.,GlobalShip,Hazardous,11-04-2025,14-04-2025,7,0.98,13048
SHP3795,DE,FastLogistics,Perishable,10-09-2025,14-09-2025,1,0.09,10837
SHP3796,India,,Standard,03-10-2025,06-10-2025,4,0.16,8179
SHP3797,USA,,Standard,26-05-2025,04-06-2025,6,0,1855
SHP3798,United States,,Standard,29-06-2025,05-07-2025,8,0.09,8797
SHP3799,China,,Perishable,28-01-2025,02-02-2025,6,0.91,5601
SHP3800,Brazil,FastLogistics,Hazardous,27-08-2025,04-09-2025,7,0.39,5457
SHP3801,DE,AirFreight_Inc,Fragile,26-07-2025,25-07-2025,4,,10843
SHP3802,USA,AirFreight_Inc,Perishable,12-03-2025,16-03-2025,10,0.71,11236
SHP3803,China,FastLogistics,Standard,17-07-2025,23-07-2025,5,0.67,3473
SHP3804,CN,,Hazardous,09-05-2025,14-05-2025,4,,1714
SHP3805,CN,FastLogistics,Hazardous,01-07-2025,30-06-2025,6,,8113
SHP3806,China,FastLogistics,Fragile,22-06-2025,21-06-2025,4,0.58,8584
SHP3807,United States,,Standard,06-06-2025,14-06-2025,2,0.62,9575
SHP3808,China,FastLogistics,Fragile,05-05-2025,04-05-2025,1,0.68,5816
SHP3809,DE,FastLogistics,Hazardous,30-06-2025,06-07-2025,1,0.36,966
SHP3810,United States,,Fragile,24-01-2025,26-01-2025,3,0.38,14406
SHP3811,CN,OceanWave,Fragile,22-03-2025,23-03-2025,2,0.82,2139
SHP3812,U.S.,FastLogistics,Hazardous,10-04-2025,13-04-2025,10,0.68,5955
SHP3813,China,GlobalShip,Hazardous,26-10-2025,04-11-2025,6,0.28,10815
SHP3814,U.S.,,Standard,30-08-2025,04-09-2025,3,0.85,7816
SHP3815,IN,,Standard,04-04-2025,08-04-2025,99,0.55,9800
SHP3816,China,FastLogistics,Standard,29-06-2025,01-07-2025,10,0.15,6350
SHP3817,China,FastLogistics,Perishable,15-08-2025,20-08-2025,6,0.84,13685
SHP3818,U.S.,AirFreight_Inc,Standard,29-03-2025,03-04-2025,3,0.77,10348
SHP3819,Brazil,FastLogistics,Perishable,26-01-2025,25-01-2025,5,,12156
